application_id,net_monthly_income,monthly_debt_payment,monthly_expenses,property_value,requested_amount,requested_term_months,active_loan_count,has_late_payments,employment_tenure_months,average_monthly_balance,estimated_monthly_payment,debt_to_income_ratio,loan_to_value_ratio,payment_to_income_ratio,expense_to_income_ratio,total_obligations_to_income_ratio,employment_stability_score,banking_capacity_score,credit_history_score,default_flag,recommended_amount
APP-001721,4027.4,883.67,2858.3,332403.48,273782.61,120,2,0,60,7191.54,2281.52,0.2194,0.8236,0.5665,0.7097,1.4956,80,75,84,1,53000.0
APP-001722,6379.36,3992.41,4115.96,553931.93,400037.22,180,1,0,56,2445.54,2222.43,0.6258,0.7222,0.3484,0.6452,1.6194,80,55,92,0,0.0
APP-001723,14653.43,5821.36,5834.05,1266087.0,1240765.26,240,0,1,107,29750.29,5169.86,0.3973,0.98,0.3528,0.3981,1.1482,100,75,65,0,0.0
APP-001724,12107.54,1723.84,4989.25,825564.37,610649.41,240,0,0,75,7607.17,2544.37,0.1424,0.7397,0.2101,0.4121,0.7646,100,55,100,0,603000.0
APP-001725,8812.33,2462.45,3767.05,836870.84,623792.37,120,1,0,51,8850.16,5198.27,0.2794,0.7454,0.5899,0.4275,1.2968,80,75,92,1,69000.0
APP-001726,5490.3,1767.12,2435.06,406898.96,202488.86,120,1,0,58,14432.85,1687.41,0.3219,0.4976,0.3073,0.4435,1.0727,80,75,92,0,17000.0
APP-001727,6806.33,193.47,1935.89,553917.89,359687.39,180,1,0,35,1890.08,1998.26,0.0284,0.6494,0.2936,0.2844,0.6064,80,30,92,0,331000.0
APP-001728,8734.48,3596.4,4977.39,655763.71,569963.0,120,1,0,59,15711.71,4749.69,0.4117,0.8692,0.5438,0.5699,1.5254,80,75,92,1,0.0
APP-001729,8620.07,1694.37,3905.39,641731.1,350635.84,240,0,0,16,17706.92,1460.98,0.1966,0.5464,0.1695,0.4531,0.8191,60,75,100,1,317000.0
APP-001730,8209.21,1701.81,3388.95,465925.9,204782.62,120,0,0,45,11730.21,1706.52,0.2073,0.4395,0.2079,0.4128,0.828,80,75,100,0,141000.0
APP-001731,8401.34,1876.27,1819.87,694154.63,502707.48,240,4,0,65,8772.86,2094.61,0.2233,0.7242,0.2493,0.2166,0.6893,100,75,68,0,174000.0
APP-001732,7814.0,2971.16,3359.75,947176.3,850750.71,240,1,0,43,23935.33,3544.79,0.3802,0.8982,0.4536,0.43,1.2638,80,100,92,1,0.0
APP-001733,3885.67,444.03,466.28,245782.84,178317.8,300,1,0,32,4420.1,594.39,0.1143,0.7255,0.153,0.12,0.3872,80,75,92,0,164000.0
APP-001734,6847.17,0.0,2238.59,488051.62,330071.17,300,0,0,52,9131.86,1100.24,0.0,0.6763,0.1607,0.3269,0.4876,80,75,100,0,330000.0
APP-001735,11426.8,3030.54,3769.75,708099.24,338752.25,180,1,1,28,9679.94,1881.96,0.2652,0.4784,0.1647,0.3299,0.7598,80,55,57,1,99000.0
APP-001736,4121.33,0.0,1920.21,252289.88,196481.6,120,0,0,42,5299.92,1637.35,0.0,0.7788,0.3973,0.4659,0.8632,80,75,100,1,173000.0
APP-001737,7893.42,1403.81,5689.39,771977.42,622187.37,180,1,0,79,15926.61,3456.6,0.1778,0.806,0.4379,0.7208,1.3365,100,75,92,1,225000.0
APP-001738,5876.79,2269.39,3006.01,340186.78,166138.64,240,1,0,82,5302.19,692.24,0.3862,0.4884,0.1178,0.5115,1.0155,100,55,92,1,0.0
APP-001739,8856.32,2666.4,5772.06,544367.53,472232.97,120,2,0,56,177.13,3935.27,0.3011,0.8675,0.4443,0.6517,1.3972,80,30,84,1,44000.0
APP-001740,7256.37,2655.32,3796.78,300596.22,246350.75,180,1,0,25,11698.82,1368.62,0.3659,0.8195,0.1886,0.5232,1.0778,80,75,92,1,0.0
APP-001741,13227.66,4058.9,7936.71,745550.44,646542.14,180,1,0,39,2374.35,3591.9,0.3068,0.8672,0.2715,0.6,1.1784,80,30,92,1,95000.0
APP-001742,10121.07,5641.96,7258.23,397239.72,316146.51,180,0,0,53,18396.95,1756.37,0.5574,0.7959,0.1735,0.7171,1.4481,80,75,100,1,0.0
APP-001743,4302.23,592.19,1303.17,350083.13,281809.48,240,0,0,31,4942.43,1174.21,0.1376,0.805,0.2729,0.3029,0.7135,80,75,100,0,219000.0
APP-001744,10647.93,2936.04,3114.13,1281952.7,1009786.08,240,4,0,123,21283.06,4207.44,0.2757,0.7877,0.3951,0.2925,0.9633,100,75,68,1,129000.0
APP-001745,6021.11,955.33,3173.19,381737.32,317949.55,240,2,0,31,1785.2,1324.79,0.1587,0.8329,0.22,0.527,0.9057,80,30,84,0,232000.0
APP-001746,6653.61,2355.06,2790.6,266133.53,128691.93,300,1,0,51,4446.61,428.97,0.354,0.4836,0.0645,0.4194,0.8378,80,55,92,1,0.0
APP-001747,9504.22,2009.0,4326.86,819263.78,430000.65,120,3,1,13,8021.25,3583.34,0.2114,0.5249,0.377,0.4553,1.0437,60,55,41,0,65000.0
APP-001748,6926.41,3190.57,2633.51,394218.96,246118.37,120,1,0,85,138.53,2050.99,0.4606,0.6243,0.2961,0.3802,1.137,100,30,92,1,0.0
APP-001749,11357.14,1654.57,3686.51,1060623.24,745749.0,180,0,1,112,24421.01,4143.05,0.1457,0.7031,0.3648,0.3246,0.8351,100,75,65,0,271000.0
APP-001750,6021.57,2510.98,4090.59,390941.12,301203.63,240,3,0,24,120.43,1255.02,0.417,0.7705,0.2084,0.6793,1.3047,80,30,76,1,0.0
APP-001751,6519.37,1975.63,1590.87,382213.24,291326.22,240,1,0,16,13935.69,1213.86,0.303,0.7622,0.1862,0.244,0.7333,60,75,92,0,68000.0
APP-001752,6399.61,1378.83,3390.66,427473.45,369860.18,120,0,0,56,9803.94,3082.17,0.2155,0.8652,0.4816,0.5298,1.2269,80,75,100,1,103000.0
APP-001753,6689.96,1979.84,3370.91,559547.8,486417.36,300,1,0,132,6496.08,1621.39,0.2959,0.8693,0.2424,0.5039,1.0422,100,55,92,0,100000.0
APP-001754,12017.41,3083.39,2011.21,792024.77,480434.26,180,0,0,18,17552.69,2669.08,0.2566,0.6066,0.2221,0.1674,0.646,60,75,100,0,202000.0
APP-001755,10512.15,2836.53,3017.78,641860.78,482047.01,180,1,0,40,15095.02,2678.04,0.2698,0.751,0.2548,0.2871,0.8117,80,75,92,1,140000.0
APP-001756,13971.82,2669.15,4386.73,928022.73,565891.47,240,1,0,59,11032.36,2357.88,0.191,0.6098,0.1688,0.314,0.6738,80,55,92,0,490000.0
APP-001757,15756.46,1918.78,8041.05,742233.43,516244.05,300,0,0,52,22347.94,1720.81,0.1218,0.6955,0.1092,0.5103,0.7413,80,75,100,0,516000.0
APP-001758,5201.71,900.36,1879.24,401293.73,305718.76,240,2,0,64,9405.02,1273.83,0.1731,0.7618,0.2449,0.3613,0.7793,100,75,84,0,186000.0
APP-001759,8725.34,0.0,3545.16,330157.5,115555.12,300,0,0,103,2615.73,385.18,0.0,0.35,0.0441,0.4063,0.4505,100,30,100,0,116000.0
APP-001760,4736.16,1600.22,884.6,293669.39,287796.0,180,2,0,86,6922.25,1598.87,0.3379,0.98,0.3376,0.1868,0.8622,100,75,84,0,9000.0
APP-001761,6011.66,283.01,4762.11,502989.27,399188.95,240,0,0,40,120.23,1663.29,0.0471,0.7936,0.2767,0.7921,1.1159,80,30,100,0,399000.0
APP-001762,6483.74,1228.86,2797.03,489229.45,314358.58,240,0,0,18,129.67,1309.83,0.1895,0.6426,0.202,0.4314,0.8229,60,30,100,0,250000.0
APP-001763,5117.1,1590.02,2557.73,412570.48,400423.61,240,0,1,89,8484.54,1668.43,0.3107,0.9706,0.326,0.4998,1.1366,100,75,65,1,31000.0
APP-001764,5133.96,1732.79,1712.18,353366.3,238463.57,180,0,1,40,3973.45,1324.8,0.3375,0.6748,0.258,0.3335,0.9291,80,55,65,1,7000.0
APP-001765,8038.29,0.0,2536.72,731929.96,539598.91,300,0,0,52,3069.87,1798.66,0.0,0.7372,0.2238,0.3156,0.5393,80,55,100,0,540000.0
APP-001766,4606.5,954.2,3344.46,399128.38,262097.6,120,0,0,81,5077.64,2184.15,0.2071,0.6567,0.4741,0.726,1.4073,100,75,100,0,79000.0
APP-001767,11194.81,3183.4,1343.38,873536.76,816546.29,240,1,0,88,8884.69,3402.28,0.2844,0.9348,0.3039,0.12,0.7083,100,55,92,1,162000.0
APP-001768,5563.19,1264.41,2584.57,482305.23,340677.26,300,2,0,78,1447.84,1135.59,0.2273,0.7064,0.2041,0.4646,0.896,100,30,84,0,172000.0
APP-001769,17490.62,7139.16,3955.67,1460600.18,1080015.87,300,3,0,119,349.81,3600.05,0.4082,0.7394,0.2058,0.2262,0.8402,100,30,76,0,0.0
APP-001770,7055.57,740.46,2506.14,438077.9,383971.64,300,0,0,48,141.11,1279.91,0.1049,0.8765,0.1814,0.3552,0.6416,80,30,100,1,350000.0
APP-001771,8730.46,0.0,2775.45,399940.64,318379.99,300,1,0,32,15845.02,1061.27,0.0,0.7961,0.1216,0.3179,0.4395,80,75,92,0,293000.0
APP-001772,4354.91,1452.13,1142.05,337795.07,240825.84,120,0,0,26,3352.19,2006.88,0.3334,0.7129,0.4608,0.2622,1.0565,80,55,100,0,9000.0
APP-001773,13959.49,2021.45,5942.15,1114380.88,963216.03,300,0,0,34,28234.39,3210.72,0.1448,0.8644,0.23,0.4257,0.8005,80,75,100,0,859000.0
APP-001774,12082.4,0.0,1449.89,1082927.53,1061268.98,240,2,1,34,9190.05,4421.95,0.0,0.98,0.366,0.12,0.486,80,55,49,1,425000.0
APP-001775,9450.13,1869.31,3492.03,502238.7,382335.92,240,2,0,56,13886.71,1593.07,0.1978,0.7613,0.1686,0.3695,0.7359,80,75,84,0,290000.0
APP-001776,4190.23,1643.74,1699.36,224949.42,165378.04,180,1,0,68,4345.84,918.77,0.3923,0.7352,0.2193,0.4056,1.0171,100,75,92,0,0.0
APP-001777,9174.13,395.81,1857.91,718134.74,532986.33,240,4,1,24,10917.24,2220.78,0.0431,0.7422,0.2421,0.2025,0.4877,60,75,33,1,187000.0
APP-001778,4911.42,2686.74,3251.93,337507.89,300502.12,240,3,0,81,6059.38,1252.09,0.547,0.8904,0.2549,0.6621,1.4641,100,75,76,1,0.0
APP-001779,13179.54,1353.49,4281.86,475205.22,305131.31,240,0,0,85,9869.68,1271.38,0.1027,0.6421,0.0965,0.3249,0.524,100,55,100,0,305000.0
APP-001780,11089.42,2574.76,4236.19,851134.82,582021.92,180,0,0,7,480.62,3233.46,0.2322,0.6838,0.2916,0.382,0.9058,35,30,100,1,235000.0
APP-001781,8805.4,434.3,2863.91,322774.34,167885.4,180,0,0,69,16197.71,932.7,0.0493,0.5201,0.1059,0.3252,0.4805,100,75,100,0,168000.0
APP-001782,2500.0,564.56,1017.37,132463.46,74987.19,240,3,0,37,6460.48,312.45,0.2258,0.5661,0.125,0.4069,0.7578,80,75,76,1,57000.0
APP-001783,5353.07,1077.44,3368.7,504956.4,329577.97,120,0,0,101,14149.73,2746.48,0.2013,0.6527,0.5131,0.6293,1.3436,100,75,100,1,96000.0
APP-001784,10700.84,122.75,8728.48,1100557.64,784398.46,240,0,0,48,6977.56,3268.33,0.0115,0.7127,0.3054,0.8157,1.1326,80,55,100,1,784000.0
APP-001785,12381.23,7622.08,6677.22,595762.22,565962.68,180,3,0,30,6068.61,3144.24,0.6156,0.95,0.254,0.5393,1.4089,80,55,76,1,0.0
APP-001786,12049.34,1815.27,7158.26,772012.91,609642.43,240,1,0,24,7845.88,2540.18,0.1507,0.7897,0.2108,0.5941,0.9555,60,55,92,1,530000.0
APP-001787,3405.56,513.47,2365.6,241001.85,144945.69,120,0,0,54,3377.45,1207.88,0.1508,0.6014,0.3547,0.6946,1.2001,80,55,100,0,81000.0
APP-001788,9464.97,3366.36,4352.18,966014.3,604109.15,180,0,1,37,10437.83,3356.16,0.3557,0.6254,0.3546,0.4598,1.1701,80,75,65,1,0.0
APP-001789,11749.65,5569.28,7886.84,718236.74,645491.81,240,0,0,19,2959.32,2689.55,0.474,0.8987,0.2289,0.6712,1.3741,60,30,100,1,0.0
APP-001790,3193.33,1206.12,1746.06,196121.6,169931.39,180,1,0,15,63.87,944.06,0.3777,0.8665,0.2956,0.5468,1.2201,60,30,92,1,0.0
APP-001791,8474.71,439.28,3754.62,829479.26,600260.54,180,2,1,59,10126.83,3334.78,0.0518,0.7237,0.3935,0.443,0.8884,80,75,49,1,223000.0
APP-001792,9376.3,2343.58,4463.63,593086.29,392902.8,180,2,1,17,187.53,2182.79,0.2499,0.6625,0.2328,0.4761,0.9588,60,30,49,1,83000.0
APP-001793,7537.55,0.0,969.13,625614.14,541932.79,180,0,0,8,7985.35,3010.74,0.0,0.8662,0.3994,0.1286,0.528,35,75,100,1,475000.0
APP-001794,2573.08,890.9,1200.96,120000.0,70904.1,240,2,0,86,771.22,295.43,0.3462,0.5909,0.1148,0.4667,0.9278,100,30,84,1,2000.0
APP-001795,7457.77,0.0,1290.2,499057.38,384755.25,180,0,0,26,13812.82,2137.53,0.0,0.771,0.2866,0.173,0.4596,80,75,100,0,385000.0
APP-001796,7452.62,801.54,1192.1,299053.3,293072.24,180,3,0,64,15597.38,1628.18,0.1076,0.98,0.2185,0.16,0.486,100,75,76,1,182000.0
APP-001797,8026.17,1762.16,3618.68,409352.18,305661.73,240,2,0,53,16968.29,1273.59,0.2196,0.7467,0.1587,0.4509,0.8291,80,75,84,0,211000.0
APP-001798,6696.89,1890.54,1618.96,569943.13,352892.12,240,1,0,32,5613.32,1470.38,0.2823,0.6192,0.2196,0.2417,0.7436,80,55,92,1,100000.0
APP-001799,7082.36,1299.39,2966.53,489403.21,378478.96,240,2,0,107,909.17,1577.0,0.1835,0.7733,0.2227,0.4189,0.825,100,30,84,0,238000.0
APP-001800,8372.94,3622.73,3702.09,538012.44,354495.78,180,2,0,70,3490.4,1969.42,0.4327,0.6589,0.2352,0.4421,1.11,100,55,84,0,0.0
APP-001801,9915.85,3185.5,4455.07,560468.97,301961.03,300,1,0,46,13969.95,1006.54,0.3213,0.5388,0.1015,0.4493,0.872,80,75,92,0,79000.0
APP-001802,7525.83,2334.98,2072.17,496917.23,403066.8,240,1,0,27,150.52,1679.44,0.3103,0.8111,0.2232,0.2753,0.8088,80,30,92,0,66000.0
APP-001803,7189.12,344.24,4053.15,542203.96,469179.1,180,2,0,67,17284.05,2606.55,0.0479,0.8653,0.3626,0.5638,0.9742,100,75,84,1,328000.0
APP-001804,8795.53,4027.58,3568.54,771302.2,524163.19,300,2,0,73,7497.6,1747.21,0.4579,0.6796,0.1986,0.4057,1.0623,100,55,84,1,0.0
APP-001805,2500.0,268.93,1226.43,120000.0,80515.12,240,4,1,50,4000.39,335.48,0.1076,0.671,0.1342,0.4906,0.7323,80,75,33,1,28000.0
APP-001806,10026.51,4644.84,2291.76,551741.92,328284.51,240,0,0,47,200.53,1367.85,0.4633,0.595,0.1364,0.2286,0.8282,80,30,100,0,0.0
APP-001807,8498.2,4275.51,3326.77,619210.43,433762.09,300,1,0,70,2690.67,1445.87,0.5031,0.7005,0.1701,0.3915,1.0647,100,55,92,0,0.0
APP-001808,8627.02,2517.12,5137.97,588539.26,380721.4,120,0,0,45,172.54,3172.68,0.2918,0.6469,0.3678,0.5956,1.2551,80,30,100,1,60000.0
APP-001809,11574.35,4218.64,6657.89,894243.2,526320.92,240,2,1,29,23948.15,2193.0,0.3645,0.5886,0.1895,0.5752,1.1292,80,75,49,1,0.0
APP-001810,2500.0,0.0,731.08,187039.31,180676.6,240,2,0,18,2514.54,752.82,0.0,0.966,0.3011,0.2924,0.5936,60,75,84,1,126000.0
APP-001811,2500.0,481.75,831.78,161280.95,125903.01,180,0,0,45,4160.44,699.46,0.1927,0.7806,0.2798,0.3327,0.8052,80,75,100,1,71000.0
APP-001812,9376.17,3509.53,2454.78,567414.47,450760.5,180,0,0,18,11317.72,2504.23,0.3743,0.7944,0.2671,0.2618,0.9032,60,75,100,0,0.0
APP-001813,8477.23,2962.21,2670.11,555944.74,464125.98,120,1,1,74,13323.04,3867.72,0.3494,0.8348,0.4562,0.315,1.1207,100,75,57,1,0.0
APP-001814,9044.57,445.34,1774.08,820137.41,672705.17,300,2,0,45,7654.44,2242.35,0.0492,0.8202,0.2479,0.1961,0.4933,80,55,84,0,551000.0
APP-001815,7021.19,1255.94,2793.68,398971.29,265832.86,120,2,0,80,6788.15,2215.27,0.1789,0.6663,0.3155,0.3979,0.8923,100,55,84,0,121000.0
APP-001816,10625.93,0.0,5539.32,731802.38,552826.82,180,1,0,55,11342.55,3071.26,0.0,0.7554,0.289,0.5213,0.8103,80,75,92,1,509000.0
APP-001817,11484.44,3190.6,3380.92,841811.6,576662.87,240,1,0,64,17399.72,2402.76,0.2778,0.685,0.2092,0.2944,0.7814,100,75,92,0,183000.0
APP-001818,10048.74,0.0,4074.8,985644.22,765845.83,240,4,0,31,15464.08,3191.02,0.0,0.777,0.3176,0.4055,0.7231,80,75,68,0,521000.0
APP-001819,7665.35,2899.55,2949.01,495139.01,378494.07,180,1,0,44,28210.73,2102.74,0.3783,0.7644,0.2743,0.3847,1.0373,80,100,92,1,0.0
APP-001820,2500.0,963.95,1472.05,218146.3,146213.47,240,0,0,55,6658.6,609.22,0.3856,0.6703,0.2437,0.5888,1.2181,80,75,100,1,0.0
APP-001821,10961.56,1683.57,3531.21,1010388.31,552875.56,240,0,0,51,219.23,2303.65,0.1536,0.5472,0.2102,0.3221,0.6859,80,30,100,0,517000.0
APP-001822,12409.53,3635.73,4069.9,854426.33,631430.3,240,2,0,50,12672.68,2630.96,0.293,0.739,0.212,0.328,0.833,80,75,84,1,143000.0
APP-001823,10562.59,2002.73,3006.5,699317.81,484938.41,120,2,1,23,8288.4,4041.15,0.1896,0.6934,0.3826,0.2846,0.8568,60,55,49,0,100000.0
APP-001824,5685.14,1443.27,1353.06,364287.18,172763.78,120,2,0,13,13087.87,1439.7,0.2539,0.4743,0.2532,0.238,0.7451,60,75,84,1,55000.0
APP-001825,10656.14,632.8,5377.83,696860.37,547729.48,240,1,0,22,9226.37,2282.21,0.0594,0.786,0.2142,0.5047,0.7782,60,55,92,0,504000.0
APP-001826,11253.7,3456.56,4483.27,960799.04,812350.28,180,0,0,6,17644.22,4513.06,0.3071,0.8455,0.401,0.3984,1.1066,35,75,100,1,87000.0
APP-001827,13488.21,0.0,5783.33,1000261.25,980256.02,240,1,0,14,269.76,4084.4,0.0,0.98,0.3028,0.4288,0.7316,60,30,92,1,736000.0
APP-001828,5696.45,0.0,3554.26,422877.06,282965.78,120,0,0,57,113.93,2358.05,0.0,0.6691,0.414,0.6239,1.0379,80,30,100,1,239000.0
APP-001829,7775.35,1577.85,4922.83,386792.15,251402.31,240,0,0,40,23583.12,1047.51,0.2029,0.65,0.1347,0.6331,0.9708,80,100,100,0,251000.0
APP-001830,10891.27,2073.98,1705.6,572719.41,329757.67,300,1,1,28,13017.46,1099.19,0.1904,0.5758,0.1009,0.1566,0.448,80,75,57,1,188000.0
APP-001831,8683.71,2241.46,4547.26,942895.21,704459.12,240,1,0,40,2182.96,2935.25,0.2581,0.7471,0.338,0.5237,1.1198,80,30,92,0,176000.0
APP-001832,4924.55,635.61,2246.11,328955.8,245500.16,300,1,0,11,6739.66,818.33,0.1291,0.7463,0.1662,0.4561,0.7513,35,75,92,0,226000.0
APP-001833,9826.77,4756.13,3401.49,550830.91,338502.93,300,1,0,45,1987.43,1128.34,0.484,0.6145,0.1148,0.3461,0.945,80,30,92,1,0.0
APP-001834,10351.72,2510.13,4890.46,991278.22,691177.77,240,2,0,19,9264.41,2879.91,0.2425,0.6973,0.2782,0.4724,0.9931,60,55,84,0,224000.0
APP-001835,8781.48,2218.23,1262.59,659248.23,305082.58,180,3,1,93,175.63,1694.9,0.2526,0.4628,0.193,0.1438,0.5894,100,30,41,1,63000.0
APP-001836,9202.67,2278.7,6018.76,739957.28,621881.54,300,6,0,66,4050.56,2072.94,0.2476,0.8404,0.2253,0.654,1.1269,100,55,52,0,147000.0
APP-001837,7672.14,2765.1,3854.42,517985.78,321053.64,300,3,0,63,5948.19,1070.18,0.3604,0.6198,0.1395,0.5024,1.0023,100,55,76,1,0.0
APP-001838,13230.49,3977.65,3725.29,850242.85,608344.23,300,1,0,51,28559.73,2027.81,0.3006,0.7155,0.1533,0.2816,0.7355,80,75,92,1,180000.0
APP-001839,5617.79,1583.56,1833.28,376096.35,201034.73,240,1,0,69,8806.67,837.64,0.2819,0.5345,0.1491,0.3263,0.7573,100,75,92,1,84000.0
APP-001840,6620.57,2138.7,976.51,298658.79,192424.08,180,1,0,45,11418.32,1069.02,0.323,0.6443,0.1615,0.1475,0.632,80,75,92,1,30000.0
APP-001841,8535.15,0.0,3156.02,583952.22,399220.78,300,1,0,28,9617.44,1330.74,0.0,0.6837,0.1559,0.3698,0.5257,80,75,92,0,367000.0
APP-001842,11312.65,0.0,3877.56,852166.25,612308.88,300,1,0,63,21387.3,2041.03,0.0,0.7185,0.1804,0.3428,0.5232,100,75,92,0,563000.0
APP-001843,3708.41,776.36,771.28,383109.25,299731.35,240,0,0,83,1349.24,1248.88,0.2094,0.7824,0.3368,0.208,0.7541,100,55,100,0,125000.0
APP-001844,4307.05,828.36,2344.21,308160.77,279526.4,300,0,0,24,2112.89,931.75,0.1923,0.9071,0.2163,0.5443,0.9529,80,55,100,1,204000.0
APP-001845,2500.0,752.93,1560.72,120000.0,97830.29,240,4,0,16,3792.08,407.63,0.3012,0.8153,0.1631,0.6243,1.0885,60,75,68,1,20000.0
APP-001846,8604.62,1917.13,3576.27,587766.96,496710.92,300,0,1,126,7733.56,1655.7,0.2228,0.8451,0.1924,0.4156,0.8308,100,55,65,1,213000.0
APP-001847,4921.42,1483.62,1826.32,587180.07,533155.71,120,2,0,99,5598.31,4442.96,0.3015,0.908,0.9028,0.3711,1.5753,100,75,84,1,24000.0
APP-001848,7269.44,331.61,3559.1,622224.72,494085.02,300,2,0,48,7286.0,1646.95,0.0456,0.7941,0.2266,0.4896,0.7618,80,75,84,0,415000.0
APP-001849,10616.41,2319.64,4425.53,588191.58,420691.13,120,0,1,9,24185.3,3505.76,0.2185,0.7152,0.3302,0.4169,0.9656,35,75,65,1,109000.0
APP-001850,6447.06,207.93,1591.47,519890.65,442522.89,180,1,0,55,14989.41,2458.46,0.0323,0.8512,0.3813,0.2469,0.6604,80,75,92,1,339000.0
APP-001851,9240.1,2533.27,2915.91,523394.13,449852.65,120,3,0,163,5418.87,3748.77,0.2742,0.8595,0.4057,0.3156,0.9954,100,55,76,1,64000.0
APP-001852,7542.12,0.0,2809.97,344157.92,276810.88,240,0,0,69,150.84,1153.38,0.0,0.8043,0.1529,0.3726,0.5255,100,30,100,0,275000.0
APP-001853,10650.77,2862.54,4896.26,678766.4,360356.0,180,1,0,66,5428.19,2001.98,0.2688,0.5309,0.188,0.4597,0.9164,100,55,92,1,143000.0
APP-001854,10020.41,143.69,4223.54,717937.07,438379.68,300,2,1,46,3434.35,1461.27,0.0143,0.6106,0.1458,0.4215,0.5817,80,55,49,1,215000.0
APP-001855,6285.81,1045.37,2851.62,228182.53,156138.22,240,1,0,62,11934.08,650.58,0.1663,0.6843,0.1035,0.4537,0.7235,100,75,92,1,144000.0
APP-001856,7960.31,2748.62,1401.23,392563.96,322432.7,300,2,0,69,15749.07,1074.78,0.3453,0.8214,0.135,0.176,0.6563,100,75,84,1,9000.0
APP-001857,11839.98,2981.7,6232.98,831001.23,596014.83,180,1,0,52,2628.87,3311.19,0.2518,0.7172,0.2797,0.5264,1.0579,80,30,92,1,192000.0
APP-001858,9758.81,0.0,4104.03,611417.33,530583.63,120,1,0,42,4595.87,4421.53,0.0,0.8678,0.4531,0.4205,0.8736,80,55,92,1,377000.0
APP-001859,4029.72,507.2,3338.36,310718.13,276843.88,240,0,1,53,80.59,1153.52,0.1259,0.891,0.2863,0.8284,1.2406,80,30,65,1,141000.0
APP-001860,10597.98,103.93,3793.85,510143.94,446831.08,240,1,0,52,13469.4,1861.8,0.0098,0.8759,0.1757,0.358,0.5435,80,75,92,1,375000.0
APP-001861,5029.25,0.0,2372.56,416693.39,365323.54,240,1,0,10,5580.33,1522.18,0.0,0.8767,0.3027,0.4718,0.7744,35,75,92,1,307000.0
APP-001862,13020.04,3078.89,11067.04,633976.25,370997.07,240,1,0,146,24220.01,1545.82,0.2365,0.5852,0.1187,0.85,1.2052,100,75,92,1,326000.0
APP-001863,11777.12,3514.78,5312.12,1172638.25,917873.93,240,4,0,66,18812.98,3824.47,0.2984,0.7827,0.3247,0.4511,1.0742,100,75,68,1,99000.0
APP-001864,9427.63,2655.62,3857.59,368774.62,236392.36,240,0,0,91,16019.27,984.97,0.2817,0.641,0.1045,0.4092,0.7953,100,75,100,0,155000.0
APP-001865,9003.15,2740.27,2359.66,453164.51,229129.67,300,0,0,56,180.06,763.77,0.3044,0.5056,0.0848,0.2621,0.6513,80,30,100,0,123000.0
APP-001866,7831.1,1709.78,5203.94,607009.26,414361.97,240,2,0,34,4591.42,1726.51,0.2183,0.6826,0.2205,0.6645,1.1033,80,55,84,1,208000.0
APP-001867,10671.28,1939.24,2502.88,1066660.25,951691.13,240,1,1,80,21385.32,3965.38,0.1817,0.8922,0.3716,0.2345,0.7879,100,75,57,0,246000.0
APP-001868,7313.51,510.27,3571.47,553418.96,431609.49,180,1,1,15,4865.54,2397.83,0.0698,0.7799,0.3279,0.4883,0.886,60,55,57,1,210000.0
APP-001869,9253.82,1465.7,3185.45,741522.23,726691.79,120,0,0,67,185.08,6055.76,0.1584,0.98,0.6544,0.3442,1.157,100,30,100,1,213000.0
APP-001870,11290.19,395.28,4399.86,793877.21,589882.46,180,1,0,79,21193.84,3277.12,0.035,0.743,0.2903,0.3897,0.715,100,75,92,0,543000.0
APP-001871,6702.22,681.46,1287.97,345330.68,338424.07,240,3,0,45,4225.49,1410.1,0.1017,0.98,0.2104,0.1922,0.5042,80,55,76,1,210000.0
APP-001872,6528.18,1517.47,4144.75,399377.99,296768.9,240,1,0,64,13750.79,1236.54,0.2324,0.7431,0.1894,0.6349,1.0568,100,75,92,0,169000.0
APP-001873,4678.03,952.01,1756.85,225413.82,162956.71,180,0,0,10,5302.2,905.32,0.2035,0.7229,0.1935,0.3756,0.7726,35,75,100,0,123000.0
APP-001874,5093.69,3306.12,1149.06,239317.83,132505.33,240,1,0,65,4586.88,552.11,0.6491,0.5537,0.1084,0.2256,0.983,100,55,92,0,0.0
APP-001875,2649.14,83.68,1643.6,204596.62,176847.82,180,2,0,38,6296.65,982.49,0.0316,0.8644,0.3709,0.6204,1.0229,80,75,84,1,128000.0
APP-001876,10835.45,2194.03,3676.88,539419.11,353170.49,180,0,0,64,216.71,1962.06,0.2025,0.6547,0.1811,0.3393,0.7229,100,30,100,0,288000.0
APP-001877,14288.53,295.45,6766.15,1082384.06,688270.5,300,2,0,46,34875.42,2294.23,0.0207,0.6359,0.1606,0.4735,0.6548,80,75,84,1,578000.0
APP-001878,13061.05,2164.35,7244.01,608216.52,539220.43,240,0,0,46,7504.61,2246.75,0.1657,0.8866,0.172,0.5546,0.8924,80,55,100,1,487000.0
APP-001879,3296.53,565.05,1634.57,248343.71,216200.32,180,1,0,65,4272.74,1201.11,0.1714,0.8706,0.3644,0.4958,1.0316,100,75,92,1,97000.0
APP-001880,10819.53,3660.07,1298.34,662195.72,574234.06,240,2,0,39,14115.58,2392.64,0.3383,0.8672,0.2211,0.12,0.6794,80,75,84,1,26000.0
APP-001881,13050.74,2049.58,6933.3,1243984.56,837096.06,180,3,1,45,9991.54,4650.53,0.157,0.6729,0.3563,0.5313,1.0446,80,55,41,1,186000.0
